time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.960000000000003,-5.246014899433412,9.357880043462766,24.35905959026867,0.25760319174537916,0.45009293236265524,0.0,-5.267750349427169,5.881206954268256,4.534316763663575,0.06347596805089718,0.3149857473174586,0.0,414.0490161196733,415.6101292851364,414.6853573863127,414.87672445133586
4.020000000000002,-5.570002931020899,9.713977946749212,24.628954874604652,0.26110577175844085,0.46890149203316245,0.0,-5.5330038136312805,5.98841897888517,4.460643878883186,0.04548467774061354,0.3102804672825808,0.0,459.1725392838065,458.89597048655776,459.6567164013155,458.2304922233699
4.080000000000001,-5.9101465475259864,10.076443969238925,24.894135317224567,0.2638692989613398,0.48838095886537847,0.0,-5.8062529743300235,6.093371693517014,4.377137924151455,0.04718262317266195,0.34391998750855624,0.0,458.0307436146,460.8010090108594,458.9237426107862,459.05970866642036
4.14,-6.2663966906083095,10.444866119170184,25.153036864001628,0.26668317769175864,0.5093120619196956,0.0,-6.069956271337035,6.186973672555897,4.251492559525354,0.04632271426484123,0.35721537023060773,0.0,447.4552562532068,448.6603455481221,447.6294005039952,447.560689619821
4.199999999999998,-6.63828937606655,10.81862437929699,25.40338197384322,0.2701423966155092,0.530883654395506,0.0,-6.327670428065195,6.2712763687615345,4.092038226142215,0.07394831730502052,0.3637765082565306,0.0,437.89658479959456,438.5773569690418,438.1533911974736,440.44707131753063
4.259999999999997,-7.024939619746143,11.19694587277311,25.64234888708597,0.27438412864651696,0.5529955584253559,0.0,-6.561876265218832,6.339214197345953,3.872561350616968,0.0632378638788104,0.3766365822215398,0.0,418.4282454793487,419.6954469065265,418.6087341178741,417.67947062712517
4.319999999999996,-7.42709007169812,11.5798169514922,25.869806098716406,0.2777757873614908,0.5758374993767124,0.0,-6.844265953749588,6.422713707599835,3.707719571934215,0.03766357567324586,0.3877669761315324,0.0,442.1553232914447,443.2218542654357,444.8605209837859,442.76278855675395
4.379999999999995,-7.849110131409496,11.968728842967352,26.09099994795316,0.2796407580353222,0.5985081680691167,0.0,-7.2239879790721755,6.540117186150845,3.662496894603777,0.012752873132098268,0.3342169443687085,0.0,493.95725658299926,490.1186473560184,493.5508062171111,491.7084731102038
4.439999999999993,-8.293410860639503,12.364228863127797,26.307974978106554,0.2807821809879947,0.6184636373891816,0.0,-7.586747495392458,6.6423428485016744,3.5676213464027504,0.029286649310816214,0.329133998305255,0.0,480.38006602665087,480.0987920570011,481.19978471990714,482.45010658281564
4.499999999999992,-8.757047714164454,12.764697323814769,26.515334681873497,0.28270586202128545,0.6381800473063768,0.0,-7.868721306809102,6.70607403600271,3.343061078303669,0.03710089610208539,0.32753420135556544,0.0,437.25261158065695,437.2319191061085,434.9168626025205,435.57151237670064
4.559999999999991,-9.240330893999376,13.169834864332694,26.712225868024483,0.28516460350332373,0.6574270073915187,0.0,-8.241216896517495,6.7977063438635,3.217515151884647,0.04778258092643725,0.30181394968378994,0.0,480.62063744094075,478.7627254155707,479.191246726067,480.0035689307712
4.6199999999999894,-9.744075741598854,13.5795942913103,26.898648412965382,0.28848076580345694,0.675504341735861,0.0,-8.550918390984918,6.860394534606674,2.9949703492248716,0.06712135540375991,0.3002204138464548,0.0,447.42378034629354,447.3857895000374,446.1769500666565,447.75561397354807
4.679999999999988,-10.265345854970311,13.992589180178495,27.069986299156078,0.29220372011758666,0.6933824002312798,0.0,-8.82550010862538,6.905682515437547,2.715108534004625,0.049248408215112754,0.29304536908770507,0.0,427.6184506634408,427.1007721100542,427.61200678753687,426.0889532494831
4.739999999999987,-10.80239790713211,14.407919916246312,27.2233276598109,0.2951892177910329,0.7105930407552679,0.0,-9.077091215332027,6.938266147367629,2.395405659769307,0.050758701328495616,0.2700862281645412,0.0,412.9915445456113,411.0504710912112,412.9107528583193,413.04578211885047
4.799999999999986,-11.356460345941091,14.825709570766577,27.359239402461704,0.29834970663577387,0.7265631385855542,0.0,-9.392143036354533,6.987465214378352,2.1334419933393787,0.05625400726574844,0.25690446750965,0.0,442.0245784733214,441.0082698581991,441.5830908152882,442.0381814577009
4.859999999999984,-11.931230225295385,15.246895128487688,27.48094749852034,0.30223856446136654,0.7429125450366909,0.0,-9.766954380597074,7.051299343823781,1.9212545926848843,0.0779906991906738,0.29284300266386,0.0,467.264022921872,470.127223477719,466.48716980308785,468.1848712059608
4.919999999999983,-12.525060723121271,15.67064563396282,27.585900776737887,0.30713936256121155,0.7606761212883528,0.0,-10.028065909003057,7.073270617327201,1.5760733928649728,0.08818768189618383,0.30180781532014006,0.0,414.6243313786889,415.5073009553088,413.06945681430915,413.9740387190821
4.979999999999982,-13.137173242873402,16.096408501535766,27.672381077814627,0.3129242882200822,0.778651323259214,0.0,-10.37579798882912,7.11813298217222,1.3044529510546177,0.10918594890658832,0.29474038161808713,0.0,453.0990440122139,452.61978841125256,452.2926005689223,453.98886709974755
5.0399999999999805,-13.769336611929338,16.52446662547596,27.74133353121561,0.31951058823970424,0.7960805359944985,0.0,-10.696486366976432,7.149857480212467,0.9920925425355336,0.11091710492604984,0.28025555110505235,0.0,441.9198609947538,440.8098641281299,439.98509278479565,440.1392226351041
